Date,OPEN,HIGH,LOW,LAST_PRICE,VOLUME
07/08/17 10:39,1789.5,1789.65,1788.4,1789.0,1884
07/08/17 10:40,1789.7,1789.7,1788.55,1788.95,1061
07/08/17 10:41,1789.0,1789.65,1788.65,1789.0,3206
07/08/17 10:42,1788.3,1789.65,1788.3,1789.0,1685
07/08/17 10:43,1789.7,1789.7,1788.7,1789.0,1728
07/08/17 10:44,1788.85,1789.5,1788.85,1789.5,1397
07/08/17 10:45,1789.0,1789.0,1788.85,1789.0,913
07/08/17 10:46,1789.0,1789.7,1789.0,1789.0,2144
07/08/17 10:47,1789.0,1789.0,1789.0,1789.0,2052
07/08/17 10:48,1789.0,1789.95,1789.0,1789.8,4751
07/08/17 10:49,1789.0,1789.75,1789.0,1789.0,1821
07/08/17 10:50,1789.0,1790.45,1789.0,1789.4,4018
07/08/17 10:51,1790.35,1791.0,1789.3,1789.8,3767
07/08/17 10:52,1790.25,1792.8,1789.85,1791.25,4494
07/08/17 10:53,1791.35,1792.4,1790.55,1791.0,769
07/08/17 10:54,1791.0,1791.95,1790.6,1790.7,242
07/08/17 10:55,1790.65,1793.45,1790.65,1793.45,1855
07/08/17 10:56,1793.0,1793.8,1792.2,1792.95,1983
07/08/17 10:57,1793.0,1793.4,1792.8,1792.8,691
07/08/17 10:58,1793.1,1793.1,1792.25,1792.9,284
07/08/17 10:59,1792.9,1792.95,1791.65,1792.95,1793
07/08/17 11:00,1792.95,1793.2,1792.15,1793.2,371
07/08/17 11:01,1793.25,1793.3,1793.0,1793.0,645
07/08/17 11:02,1793.0,1793.0,1792.95,1792.95,259
07/08/17 11:03,1792.95,1793.2,1792.5,1793.0,1432
07/08/17 11:04,1793.0,1793.85,1792.25,1793.0,2270
07/08/17 11:05,1793.0,1793.0,1792.3,1792.9,1760
07/08/17 11:06,1792.5,1793.55,1792.5,1793.55,2186
07/08/17 11:07,1793.55,1793.55,1793.05,1793.5,213
07/08/17 11:08,1793.5,1793.5,1793.15,1793.5,217
07/08/17 11:09,1793.5,1793.95,1793.25,1793.35,275
07/08/17 11:10,1793.35,1794.0,1793.35,1794.0,1058
07/08/17 11:11,1794.0,1794.0,1793.3,1794.0,66
07/08/17 11:12,1794.0,1794.0,1793.1,1793.15,57
07/08/17 11:13,1793.15,1794.0,1793.05,1793.05,110
07/08/17 11:14,1793.5,1794.0,1793.0,1793.0,1172
07/08/17 11:15,1793.05,1793.05,1791.65,1791.65,601
07/08/17 11:16,1791.65,1792.4,1790.7,1790.9,629
07/08/17 11:17,1791.0,1792.1,1790.85,1791.05,181
07/08/17 11:18,1791.15,1793.05,1791.1,1792.3,1053
07/08/17 11:19,1792.3,1793.05,1792.3,1792.4,206
07/08/17 11:20,1793.0,1793.0,1792.4,1792.5,327
07/08/17 11:21,1792.5,1793.0,1791.6,1791.8,835
07/08/17 11:22,1791.9,1793.0,1791.9,1792.25,170
07/08/17 11:23,1792.25,1792.9,1791.7,1791.8,246
07/08/17 11:24,1791.8,1792.55,1791.7,1791.7,107
07/08/17 11:25,1791.9,1792.65,1791.25,1791.3,306
07/08/17 11:26,1791.3,1792.35,1791.25,1791.35,83
07/08/17 11:27,1791.35,1792.1,1791.35,1791.35,103
07/08/17 11:28,1791.35,1792.25,1790.55,1790.8,427
07/08/17 11:29,1791.0,1791.05,1790.0,1790.0,367
07/08/17 11:30,1790.7,1790.7,1789.0,1789.0,792
07/08/17 11:31,1789.0,1790.05,1789.0,1789.05,291
07/08/17 11:32,1789.05,1789.85,1788.6,1788.6,4350
07/08/17 11:33,1788.6,1790.45,1788.6,1790.0,764
07/08/17 11:34,1790.0,1790.1,1789.25,1790.0,589
07/08/17 11:35,1789.25,1789.65,1788.6,1788.6,263
07/08/17 11:36,1789.0,1791.0,1788.65,1788.65,5414
07/08/17 11:37,1788.7,1789.0,1788.6,1788.6,828
07/08/17 11:38,1789.0,1789.0,1788.6,1788.6,137
07/08/17 11:39,1788.6,1789.0,1788.6,1788.6,196
07/08/17 11:40,1788.6,1789.0,1788.35,1788.35,2328
07/08/17 11:41,1788.5,1789.0,1788.1,1788.25,768
07/08/17 11:42,1788.25,1788.95,1787.55,1787.75,2005
07/08/17 11:43,1787.75,1788.0,1787.45,1787.75,789
07/08/17 11:44,1787.75,1788.3,1787.4,1787.7,272
07/08/17 11:45,1787.7,1788.25,1787.25,1787.25,191
07/08/17 11:46,1787.25,1788.1,1787.25,1787.45,510
07/08/17 11:47,1787.45,1788.1,1787.45,1787.6,1458
07/08/17 11:48,1787.6,1788.9,1787.6,1788.55,2091
07/08/17 11:49,1788.55,1789.05,1787.4,1788.55,1638
07/08/17 11:50,1787.65,1787.65,1787.05,1787.25,269
07/08/17 11:51,1787.35,1788.45,1787.25,1787.85,538
07/08/17 11:52,1787.5,1787.85,1787.5,1787.8,96
07/08/17 11:53,1787.85,1788.75,1787.85,1788.05,110
07/08/17 11:54,1788.05,1789.0,1788.05,1789.0,478
07/08/17 11:55,1789.0,1789.8,1789.0,1789.0,198
07/08/17 11:56,1789.0,1789.0,1789.0,1789.0,1545
07/08/17 11:57,1789.0,1789.5,1789.0,1789.0,320
07/08/17 11:58,1789.25,1789.25,1788.35,1788.35,3933
07/08/17 11:59,1788.4,1789.0,1788.0,1788.0,313
07/08/17 12:00,1788.05,1788.05,1787.15,1787.25,211
07/08/17 12:01,1787.2,1787.35,1787.2,1787.25,142
07/08/17 12:02,1787.2,1787.25,1785.0,1785.0,5471
07/08/17 12:03,1785.0,1785.4,1785.0,1785.3,213
07/08/17 12:04,1785.3,1785.65,1785.2,1785.2,821
07/08/17 12:05,1785.2,1786.0,1785.1,1786.0,301
07/08/17 12:06,1786.0,1786.0,1785.35,1785.35,615
07/08/17 12:07,1785.4,1786.5,1785.0,1785.0,1263
07/08/17 12:08,1785.0,1786.25,1785.0,1785.25,968
07/08/17 12:09,1785.4,1786.1,1785.05,1785.65,142
07/08/17 12:10,1785.95,1786.55,1785.55,1785.7,475
07/08/17 12:11,1785.7,1786.0,1785.6,1785.6,123
07/08/17 12:12,1785.6,1786.45,1785.5,1786.1,1729
07/08/17 12:13,1786.1,1786.15,1785.55,1786.0,1753
07/08/17 12:14,1786.0,1786.0,1785.4,1785.4,589
07/08/17 12:15,1785.7,1786.25,1785.55,1785.6,274
07/08/17 12:16,1785.6,1786.2,1785.6,1786.2,160
07/08/17 12:17,1785.7,1786.25,1785.7,1785.8,182
07/08/17 12:18,1785.85,1786.25,1785.85,1786.05,248
07/08/17 12:19,1786.1,1786.7,1786.1,1786.5,368
07/08/17 12:20,1786.5,1786.95,1786.5,1786.5,329
07/08/17 12:21,1786.55,1786.9,1786.55,1786.7,255
07/08/17 12:22,1786.7,1786.9,1786.1,1786.15,248
07/08/17 12:23,1786.15,1786.15,1785.55,1785.55,357
07/08/17 12:24,1785.55,1786.35,1785.5,1785.5,638
07/08/17 12:25,1785.8,1786.15,1785.5,1785.5,308
07/08/17 12:26,1785.5,1785.95,1785.5,1785.55,368
07/08/17 12:27,1785.55,1785.6,1785.55,1785.55,171
07/08/17 12:28,1785.55,1785.6,1785.55,1785.55,286
07/08/17 12:29,1785.5,1785.6,1785.0,1785.05,5176
07/08/17 12:30,1785.05,1785.5,1785.05,1785.1,136
07/08/17 12:31,1785.05,1785.3,1785.0,1785.2,359
07/08/17 12:32,1785.2,1785.6,1785.0,1785.0,337
07/08/17 12:33,1785.0,1785.55,1785.0,1785.55,233
07/08/17 12:34,1785.55,1786.0,1785.55,1785.6,552
07/08/17 12:35,1785.6,1785.6,1785.35,1785.35,158
07/08/17 12:36,1785.2,1785.6,1785.05,1785.05,120
07/08/17 12:37,1785.6,1785.8,1785.0,1785.8,2080
07/08/17 12:38,1785.55,1786.15,1785.25,1785.55,270
07/08/17 12:39,1785.7,1786.65,1785.2,1786.0,261
07/08/17 12:40,1786.0,1786.45,1785.6,1786.35,368
07/08/17 12:41,1785.55,1785.6,1785.1,1785.2,320
07/08/17 12:42,1785.2,1785.6,1785.2,1785.25,283
07/08/17 12:43,1785.25,1785.95,1785.05,1785.05,513
07/08/17 12:44,1785.0,1785.0,1785.0,1785.0,743
07/08/17 12:45,1785.0,1785.75,1785.0,1785.5,577
07/08/17 12:46,1785.5,1786.0,1785.05,1785.15,757
07/08/17 12:47,1785.15,1785.35,1785.0,1785.3,601
07/08/17 12:48,1785.3,1786.1,1785.05,1785.05,508
07/08/17 12:49,1785.05,1785.95,1785.05,1785.2,603
07/08/17 12:50,1785.2,1786.1,1785.15,1785.15,704
07/08/17 12:51,1785.15,1785.15,1785.0,1785.0,1360
07/08/17 12:52,1785.0,1785.85,1785.0,1785.0,596
07/08/17 12:53,1785.0,1785.2,1785.0,1785.0,10443
07/08/17 12:54,1785.0,1785.95,1785.0,1785.1,861
07/08/17 12:55,1785.1,1785.7,1785.0,1785.7,499
07/08/17 12:56,1785.0,1785.7,1785.0,1785.7,612
07/08/17 12:57,1785.1,1785.7,1785.0,1785.0,590
07/08/17 12:58,1785.0,1785.95,1785.0,1785.1,1175
07/08/17 12:59,1785.1,1785.75,1785.0,1785.0,655
07/08/17 13:00,1785.0,1785.45,1785.0,1785.45,631
07/08/17 13:01,1785.45,1785.7,1785.1,1785.15,611
07/08/17 13:02,1785.15,1785.75,1785.1,1785.15,558
07/08/17 13:03,1785.15,1785.3,1785.1,1785.1,637
07/08/17 13:04,1785.1,1785.85,1785.0,1785.05,1114
07/08/17 13:05,1785.9,1785.95,1785.0,1785.1,696
07/08/17 13:06,1785.1,1785.7,1785.1,1785.1,557
07/08/17 13:07,1785.1,1785.7,1785.0,1785.0,618
07/08/17 13:08,1785.0,1785.4,1785.0,1785.0,635
07/08/17 13:09,1785.0,1785.7,1785.0,1785.0,626
07/08/17 13:10,1785.0,1785.7,1785.0,1785.5,466
07/08/17 13:11,1785.5,1786.5,1785.5,1786.1,1048
07/08/17 13:12,1786.0,1786.8,1785.35,1785.4,605
07/08/17 13:13,1785.4,1786.45,1785.0,1785.55,1230
07/08/17 13:14,1785.55,1786.9,1785.2,1785.25,1627
07/08/17 13:15,1785.15,1785.55,1785.0,1785.55,764
07/08/17 13:16,1785.55,1786.1,1785.2,1785.25,542
07/08/17 13:17,1785.25,1785.5,1785.0,1785.0,864
07/08/17 13:18,1785.2,1785.7,1785.0,1785.0,697
07/08/17 13:19,1785.0,1786.05,1785.0,1785.0,613
07/08/17 13:20,1785.0,1785.7,1785.0,1785.3,540
07/08/17 13:21,1785.3,1786.5,1785.3,1786.5,2275
07/08/17 13:22,1786.7,1786.95,1786.5,1786.6,668
07/08/17 13:23,1786.6,1787.0,1786.5,1786.5,555
07/08/17 13:24,1786.5,1786.8,1786.0,1786.05,1404
07/08/17 13:25,1786.05,1786.05,1786.0,1786.0,424
07/08/17 13:26,1786.0,1786.1,1786.0,1786.0,618
07/08/17 13:27,1786.0,1786.6,1786.0,1786.0,516
07/08/17 13:28,1786.0,1786.45,1786.0,1786.0,726
07/08/17 13:29,1786.0,1786.4,1786.0,1786.0,571
07/08/17 13:30,1786.0,1786.2,1786.0,1786.2,562
07/08/17 13:31,1786.2,1786.95,1786.2,1786.2,566
07/08/17 13:32,1786.2,1787.0,1786.2,1786.5,569
07/08/17 13:33,1787.0,1787.1,1786.5,1787.0,1159
07/08/17 13:34,1787.0,1787.4,1786.6,1787.1,953
07/08/17 13:35,1787.05,1787.1,1787.0,1787.0,809
07/08/17 13:36,1787.4,1787.4,1787.0,1787.0,659
07/08/17 13:37,1787.0,1787.1,1787.0,1787.0,1665
07/08/17 13:38,1787.0,1787.1,1787.0,1787.0,1251
07/08/17 13:39,1787.1,1787.1,1786.9,1786.9,637
07/08/17 13:40,1786.9,1787.1,1786.9,1787.0,772
07/08/17 13:41,1787.1,1787.1,1787.0,1787.0,919
07/08/17 13:42,1787.0,1787.1,1787.0,1787.0,780
07/08/17 13:43,1787.0,1787.05,1787.0,1787.0,693
07/08/17 13:44,1787.1,1787.1,1787.0,1787.0,1255
07/08/17 13:45,1787.0,1787.4,1786.9,1786.9,553
07/08/17 13:46,1787.0,1788.0,1786.9,1788.0,9477
07/08/17 13:47,1788.0,1788.35,1787.3,1788.0,562
07/08/17 13:48,1788.0,1788.55,1787.65,1788.0,831
07/08/17 13:49,1788.0,1788.25,1787.65,1788.0,1408
07/08/17 13:50,1788.6,1788.8,1787.65,1787.65,1194
07/08/17 13:51,1787.65,1788.0,1787.65,1787.65,634
07/08/17 13:52,1788.4,1788.4,1787.0,1787.15,544
07/08/17 13:53,1787.15,1788.6,1787.0,1787.45,1461
07/08/17 13:54,1787.45,1788.2,1787.0,1787.15,699
07/08/17 13:55,1787.15,1787.15,1787.0,1787.0,702
07/08/17 13:56,1787.0,1787.15,1787.0,1787.0,665
07/08/17 13:57,1787.15,1787.15,1787.0,1787.0,572
07/08/17 13:58,1787.0,1787.05,1787.0,1787.0,608
07/08/17 13:59,1787.0,1788.0,1787.0,1787.4,956
07/08/17 14:00,1787.4,1787.85,1787.0,1787.0,616
07/08/17 14:01,1787.0,1787.8,1787.0,1787.05,862
07/08/17 14:02,1787.05,1787.7,1786.95,1786.95,3665
07/08/17 14:03,1787.0,1787.75,1786.95,1787.0,404
07/08/17 14:04,1787.0,1787.65,1787.0,1787.0,769
07/08/17 14:05,1787.0,1788.75,1787.0,1787.3,3207
07/08/17 14:06,1787.3,1788.7,1787.05,1787.5,571
07/08/17 14:07,1787.5,1787.8,1787.0,1787.05,608
07/08/17 14:08,1787.05,1788.5,1787.0,1788.5,696
07/08/17 14:09,1788.7,1789.45,1788.3,1788.5,8433
07/08/17 14:10,1788.5,1789.0,1788.4,1788.5,1674
07/08/17 14:11,1788.4,1789.45,1788.35,1788.5,750
07/08/17 14:12,1789.45,1789.65,1788.55,1789.05,1385
07/08/17 14:13,1789.05,1790.0,1789.0,1789.0,1674
07/08/17 14:14,1789.9,1789.9,1788.95,1789.0,2269
07/08/17 14:15,1789.85,1790.5,1789.0,1790.5,4226
07/08/17 14:16,1790.8,1791.0,1789.85,1789.95,3423
07/08/17 14:17,1790.8,1790.8,1789.9,1790.0,2684
07/08/17 14:18,1790.0,1790.8,1789.5,1790.4,2385
07/08/17 14:19,1790.6,1790.6,1789.4,1789.5,2391
07/08/17 14:20,1790.0,1790.35,1789.3,1789.45,3382
07/08/17 14:21,1790.0,1790.7,1789.5,1789.8,2889
07/08/17 14:22,1790.8,1791.15,1789.95,1790.45,2771
07/08/17 14:23,1790.3,1791.3,1789.9,1790.15,2558
07/08/17 14:24,1790.1,1790.95,1789.5,1789.6,1904
07/08/17 14:25,1790.8,1790.8,1789.25,1789.45,1739
07/08/17 14:26,1790.4,1790.8,1789.3,1790.05,2188
07/08/17 14:27,1791.0,1791.0,1790.0,1790.0,2474
07/08/17 14:28,1790.0,1790.75,1790.0,1790.05,1620
07/08/17 14:29,1790.05,1790.65,1789.25,1790.0,2074
07/08/17 14:30,1790.7,1790.7,1788.8,1790.25,1841
07/08/17 14:31,1790.7,1790.7,1789.2,1790.35,2085
07/08/17 14:32,1790.95,1791.35,1789.5,1791.35,2549
07/08/17 14:33,1791.8,1792.0,1790.55,1791.0,2784
07/08/17 14:34,1791.85,1792.0,1791.0,1791.0,3052
07/08/17 14:35,1792.0,1792.0,1790.55,1791.5,3356
07/08/17 14:36,1791.9,1791.9,1790.1,1791.0,3255
07/08/17 14:37,1791.9,1791.9,1790.25,1790.25,6890
07/08/17 14:38,1790.1,1791.0,1789.25,1789.3,2669
07/08/17 14:39,1790.4,1790.4,1788.35,1788.6,2451
07/08/17 14:40,1789.85,1790.0,1788.7,1790.0,2652
07/08/17 14:41,1790.0,1790.1,1788.75,1790.1,2637
07/08/17 14:42,1790.25,1790.3,1789.15,1789.75,1990
07/08/17 14:43,1790.6,1790.9,1789.65,1790.05,1884
07/08/17 14:44,1791.05,1791.25,1789.1,1789.3,1461
07/08/17 14:45,1790.0,1790.0,1788.8,1789.1,1178
07/08/17 14:46,1790.0,1790.0,1788.95,1789.9,1319
07/08/17 14:47,1789.95,1790.5,1789.1,1790.5,1625
07/08/17 14:48,1790.5,1790.5,1788.65,1790.1,2384
07/08/17 14:49,1790.05,1790.05,1788.35,1788.35,844
07/08/17 14:50,1789.6,1789.7,1788.4,1789.6,2164
07/08/17 14:51,1789.6,1789.6,1788.65,1789.4,1432
07/08/17 14:52,1789.6,1789.6,1788.15,1788.6,2232
07/08/17 14:53,1789.6,1789.6,1787.6,1787.7,1540
07/08/17 14:54,1789.0,1789.15,1787.7,1788.35,1216
07/08/17 14:55,1789.6,1789.6,1787.5,1788.7,1813
07/08/17 14:56,1788.7,1788.7,1787.15,1788.3,1840
07/08/17 14:57,1788.6,1788.7,1787.5,1788.6,1295
07/08/17 14:58,1788.9,1789.0,1787.7,1787.95,828
07/08/17 14:59,1789.15,1789.5,1788.05,1788.6,2447
07/08/17 15:00,1790.0,1790.1,1788.75,1788.75,5923
07/08/17 15:01,1789.8,1790.0,1789.0,1789.0,1920
07/08/17 15:02,1790.0,1790.0,1788.85,1789.1,1899
07/08/17 15:03,1790.1,1790.7,1789.7,1790.0,1726
07/08/17 15:04,1790.0,1790.65,1790.0,1790.05,1471
07/08/17 15:05,1790.0,1791.1,1790.0,1790.1,2075
